month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike
2019-01,2019-01-02,2019-01-31,22,1865,1872,1802,1863,1842.3636363636365,18.23274253733925,1861.0,7985116,1034298,-0.003210273,0.0375738056897477,2330,2350,2252,2332,2298.090909090909,26.00898945494679,2329.0,2850374,183830,0.0004290004290004,0.0420240137221269,374.25,384.5,371.0,376.001,378.9667727272727,2.7915070333631737,0.0026693333333331,0.0359041598293621,503.0,529.0,501.25,516.501,516.9895454545455,4.063066221080234,0.010264976440236,0.0537269046913752,1863,-0.003210273,0.0004290000675459,455.7272727272728,469,1815.259090909091,1797.14,-27.10454545,-65.86,-0.015019773,-0.036647,1842.3636363636365,1863,0.0046760012812354,0.0268389129962456,1.364245597128473,1.3736692189648432,1.37,0.0622727272727272,0.49,0.0222727272727272,0.08,0.0036363636363636,0.6466666666666663,0.0293939393939393,-14.17545455,-15.88,-12.02363636,-14.33,-10.70954545,-12.6,-12.30287879,-14.27,0,0,1829.3636363636365,1830,-14.10454545,-32.86,-0.007861864,-0.018285,-0.003210273,1895.0,-0.01480698,0.0379147190031755,1887.8333333333333,0.0048543689320388,0.0319908611890734,1837.5,0.0419463087248321,0.030012318517416,1821,-0.022544283,0
2019-02,2019-02-01,2019-02-28,15,1866,1875,1780,1821,1824.8,27.511556013532143,1807.0,5411048,1159600,-0.022544283,0.0521691378363536,2329,2349,2223,2268,2276.6666666666665,38.17378806508607,2253.0,2108924,239966,-0.027444254,0.0555555555555555,376.0,380.75,361.25,361.501,372.3838,5.28679950712823,-0.038563727,0.0539417594972074,516.5,526.5,452.25,452.751,491.8347333333333,24.47462804172824,-0.123426673,0.1639974290504052,1821,-0.022544283,-0.027444254,451.8666666666667,447,1791.046,1780.0,-33.754,-41.0,-0.018819,-0.023034,1824.8,1821,-0.028287827,-0.112418742,1.3202475092621475,1.2524197720061632,0.04,0.0026666666666666,3.17,0.2113333333333333,1.6900000000000002,0.1126666666666666,1.6333333333333333,0.1088888888888888,-8.036666667,-1.77,-6.568666667,-0.59,-5.962,-0.13,-6.855777778,-0.83,0,0,1787.0,1728,4.046,52.0,0.002312,0.029213,-0.022544283,1851.0,-0.067588326,0.019902924917565,1874.0,-0.043592437,0.0303706501292879,1836.75,-0.004918033,0.0302145805857059,1844,0.0126304228445908,0
2019-03,2019-03-01,2019-03-29,21,1825,1859,1806,1844,1832.7619047619048,12.401228817761412,1839.0,8027610,1142300,0.0126304228445908,0.0287418655097613,2270,2328,2260,2275,2291.0,18.65475810617751,2272.0,2828036,176488,0.0030864197530864,0.0298901098901098,370.75,380.75,356.0,356.754,370.8701428571428,5.732379429920104,-0.013131361,0.0693755360836879,458.75,478.0,427.0,459.25,456.2983333333333,11.159032199672724,0.0143544685710248,0.1110506260206859,1844,0.0126304225909257,0.0030864194586874,458.2380952380952,431,1770.407619047619,1764.29,-63.44952381,-79.71,-0.03585281,-0.04518,1833.857142857143,1844,-0.013131359,0.0143544694930108,1.2303181038928015,1.28730161399732,10.21,0.4861904761904762,14.9,0.7095238095238096,15.1,0.719047619047619,13.403333333333334,0.6382539682539683,-0.191904762,0.75,0.699047619047619,1.59,1.2852380952380953,3.23,0.5974603174761904,1.856666666666667,0,0,1795.2380952380952,1819,-24.83047619,-54.71,-0.014059095,-0.03101,0.0126304228445908,1842.6666666666667,-0.013376137,0.0176162404463281,1873.5,-0.001624256,0.028880625930607,1845.0833333333333,0.0573394495412844,0.0264501237278257,1916,0.0390455531453362,0
2019-04,2019-04-01,2019-04-30,20,1845,1925,1831,1916,1892.45,23.48678239709365,1913.0,12675676,1245546,0.0390455531453362,0.0490605427974947,2272,2388,2271,2377,2330.7,42.0965056682107,2372.0,2053646,162508,0.0448351648351648,0.0492217080353386,357.0,366.25,342.25,353.751,357.60094999999995,5.4565759889957,-0.008417565,0.0678443311821026,459.5,477.5,416.25,418.501,450.0137,15.6801723577396,-0.08872945,0.1463556837379122,1916,0.0390455538801071,0.044835163661431,438.25,461,1773.8580000000002,1790.0,-118.592,-126.0,-0.066832,-0.070391,1892.45,1916,0.0110811266189563,-0.062358049,1.2581649724620707,1.1830383518350478,11.82,0.591,1.41,0.0705,1.92,0.096,5.05,0.2525,7.1235,12.36,7.596500000000001,11.28,8.7765,12.15,7.832166666666668,11.93,0,0,1851.75,1859,-77.892,-69.0,-0.04389985,-0.038547,0.0390455531453362,1860.3333333333333,0.028448738593666,0.0308985626325884,1877.6666666666667,0.0132205182443152,0.0318950441332964,1860.5,0.1068746389370305,0.0278330602628558,1971,0.028705636743215,0
2019-05,2019-05-06,2019-05-31,20,1932,2021,1913,1971,1968.65,30.78324048466697,1978.0,15444519,1045862,0.028705636743215,0.0547945205479452,2385,2477,2370,2421,2422.1,29.60956459979573,2426.0,2435471,155672,0.0185107278081615,0.0441966129698471,359.0,438.0,343.0,427.495,386.5505,25.62761775589188,0.2084630149455408,0.2222248213429397,431.25,521.75,418.5,504.745,466.2380999999999,27.14495227070677,0.2060783606251837,0.2045587375803623,1971,0.0287056367090627,0.0185107268982527,453.45,450,1826.93,1865.71,-141.72,-105.29,-0.0775838,-0.056434,1968.65,1971,0.1546242229597942,0.1537134055618412,1.2068116248097698,1.1807038678814956,35.83,1.7915,40.19,2.0095,11.98,0.599,29.33333333333333,1.4666666666666666,15.085,14.79,16.1845,15.63,17.9595,17.5,16.409666666666666,15.973333333333334,0,0,1925.7,1932,-98.77,-66.29,-0.05397685,-0.035531,0.028705636743215,1910.3333333333333,0.0823723228995056,0.0133109321104542,1880.6666666666667,0.0092165898617511,0.0311579269005278,1876.6666666666667,0.1091727630838492,0.0279629209691609,1948,-0.011669203,0
2019-06,2019-06-03,2019-06-28,19,1968,1984,1934,1948,1953.4736842105265,10.096030138693308,1948.0,11954874,1043312,-0.011669203,0.0256673511293634,2421,2430,2370,2385,2396.0,14.433756729740647,2384.0,2207138,144052,-0.014869888,0.0251572327044025,426.25,464.25,407.0,422.748,436.43463157894735,13.319682246003593,-0.011104223,0.1354234674084797,505.75,558.0,487.75,528.0,525.8556315789474,14.190745232214296,0.046072769418221,0.1330492424242424,1948,-0.011669204,-0.014869889,442.5263157894737,437,1869.848421052632,1867.14,-83.62526316,-80.86,-0.044721737,-0.043307,1953.4736842105265,1948,-0.002809112,0.0543462068534013,1.2051895915605826,1.248971018195237,57.0,3.0,110.37,5.808947368421053,53.45,2.8131578947368423,73.60666666666667,3.874035087719298,20.52,18.92,20.10894736842105,20.69,22.260526315789477,21.75,20.96315789473684,20.453333333333333,0,0,1908.6315789473683,1901,-38.78315789,-33.86,-0.020738737,-0.018135,-0.011669203,1945.0,0.0563991323210413,0.026798719273998,1893.8333333333333,0.0422685928303905,0.023896670908485,1890.0833333333333,0.0900951315053162,0.0285930289156556,1930,-0.009240246,0
2019-07,2019-07-01,2019-07-31,23,1948,1949,1909,1930,1926.217391304348,7.686804051212615,1926.0,8372124,706914,-0.009240246,0.0207253886010362,2385,2390,2314,2367,2351.521739130435,15.023828241156211,2360.0,2362814,142086,-0.00754717,0.0321081537811575,429.25,464.75,409.5,409.75,433.3070454545454,11.899231533719888,-0.030746449,0.1348383160463697,529.5,531.5,483.25,486.5,503.4318181818182,10.093663092853609,-0.078598485,0.0991778006166495,1930,-0.009240246,-0.00754717,425.3043478260869,437,1872.6721739130437,1881.43,-55.71913043,-98.57,-0.029751043,-0.052391,1928.391304347826,1980,-0.030746451,-0.078598484,1.162255984813045,1.1873093349603416,155.7,6.769565217391304,123.31,5.361304347826087,50.98,2.216521739130435,109.99666666666668,4.782463768115942,23.433478260869567,24.61,24.29391304347826,25.7,26.38782608695652,28.14,24.70507246376812,26.15,0,0,1914.8695652173917,1930,-42.1973913,-48.57,-0.022529652,-0.025815,-0.009240246,1949.6666666666667,0.0073068893528183,0.0226418403292291,1905.0,0.0359634997316156,0.0245381968082936,1896.4166666666667,0.040992448759439,0.0273034313728609,1871,-0.030569948,0
2019-08,2019-08-01,2019-08-30,22,1930,1979,1864,1871,1914.3181818181815,24.261249454803973,1875.0,12772302,1165456,-0.030569948,0.0614644575093532,2366,2376,2263,2278,2317.5,25.44789260617155,2276.0,2256322,204054,-0.037600338,0.049604916593503,411.0,424.5,364.25,369.0,385.4090909090909,20.150408458365327,-0.099450885,0.1632791327913279,484.75,505.25,459.25,461.25,478.25,10.34897050320423,-0.051901336,0.0997289972899729,1871,-0.030569948,-0.037600339,403.1818181818182,407,1882.9236363636364,1875.71,-38.71272727,4.71,-0.020554727,0.002511,1921.636363636364,1871,-0.099450885,-0.051901337,1.2429213356265183,1.25,130.77,5.944090909090909,168.42000000000002,7.655454545454546,129.95000000000002,5.906818181818182,143.04666666666665,6.502121212121211,21.044090909090908,18.11,21.813636363636363,17.28,22.577272727272728,18.92,21.811666666666667,18.10333333333333,0,0,1871.0,1824,11.923636363636364,51.71,0.0063396363636363,0.027568,-0.030569948,1916.3333333333333,-0.050735667,0.0116768586096269,1913.3333333333333,0.0274574409665018,0.0265516386503726,1893.6666666666667,-0.017331933,0.02789078707253,1823,-0.02565473,0
2019-09,2019-09-02,2019-09-30,20,1873,1889,1810,1823,1863.8,17.760393547085812,1819.0,11787330,1176446,-0.02565473,0.0433351618211738,2276,2295,2173,2198,2254.75,28.86607004772217,2184.0,2246572,246048,-0.035118525,0.0555050045495905,384.0,388.25,352.25,386.75,368.4375,8.928765975324119,0.0481029810298103,0.0930833872010342,474.0,501.0,450.5,495.5,478.45,11.07231017591086,0.0742547425474253,0.1019172552976791,1823,-0.02565473,-0.035118526,390.95,375,1863.5735,1851.43,-0.2265,28.43,-0.00010845,0.015356,1863.8,1823,0.0424260527152151,0.0770377879501347,1.2989003233896104,1.2811893988364575,7.91,0.3955,7.03,0.3515,3.35,0.1675,6.096666666666667,0.3048333333333333,15.172,15.74,16.5535,18.01,17.974,19.59,16.566499999999998,17.78,1,1,1822.75,1792,40.8235,59.43,0.0218981499999999,0.0321,-0.02565473,1874.6666666666667,-0.064168378,0.0111695331264091,1909.8333333333333,-0.011388286,0.0288032460573917,1891.6666666666667,-0.012994044,0.0275131125274773,1873,0.0274273176083379,0
2019-10,2019-10-08,2019-10-31,18,1823,1894,1810,1873,1845.2777777777776,14.228412153796436,1881.0,12610330,1367220,0.0274273176083379,0.0448478376935397,2188,2243,2176,2224,2204.777777777778,11.992917299784752,2231.0,2553968,229070,0.0118289353958143,0.0301258992805755,386.5,402.5,378.25,389.5,389.9861111111111,4.631630558883868,0.0071105365223012,0.0622593068035943,487.25,535.0,486.75,508.5,512.5972222222222,9.532120192248804,0.0262361251261351,0.0948869223205506,1873,0.0274273182459825,0.0118289354147911,359.5,351,1844.2866666666664,1844.29,-0.991111111,-28.71,-0.000541278,-0.015567,1845.2777777777776,1873,0.0071105358153533,0.0388151181899014,1.314554878320114,1.305519897304236,19.36,1.0755555555555556,25.43,1.4127777777777777,22.94,1.2744444444444445,22.576666666666668,1.2542592592592594,5.286111111111111,3.93,6.813888888888889,5.62,7.147777777777778,6.39,6.415925925925926,5.3133333333333335,1,1,1805.8333333333333,1829,38.45333333333333,15.29,0.0208457777777777,0.00829,0.0274273176083379,1855.6666666666667,-0.029533679,0.0321598766491942,1902.6666666666667,-0.022442589,0.0257565622173828,1890.1666666666667,-0.009518773,0.0278236405838187,1830,-0.022957822,0
2019-11,2019-11-01,2019-11-29,21,1873,1895,1814,1830,1849.7142857142856,15.678465668370976,1820.0,15605902,816132,-0.022957822,0.0442622950819672,2222,2247,2178,2200,2207.2380952380954,15.565682644538189,2190.0,3026086,194136,-0.010791367,0.0313636363636363,389.0,391.75,365.75,380.75,376.45,5.4171997038672055,-0.022464698,0.0682862770847012,508.0,546.0,501.5,542.0,516.3125,9.710573117131544,0.0658800393313667,0.0821033210332103,1830,-0.022957821,-0.010791368,357.5238095238095,370,1853.265238095238,1855.71,-10.7347619,-45.29,-0.005797762,-0.024406,1864.0,1901,-0.022464699,0.0658800393024821,1.3717034615605042,1.4235062376887722,7.52,0.3580952380952381,16.96,0.8076190476190477,5.02,0.239047619047619,9.833333333333332,0.4682539682539682,-7.474761905,-13.3,-5.787142857,-11.14,-3.849047619,-9.79,-5.703650794,-11.41,1,1,1834.7619047619048,1830,18.50333333333333,25.71,0.0099845714285714,0.013855,-0.022957822,1842.0,-0.021913415,0.0298988276349972,1879.1666666666667,-0.071537291,0.0210405983887321,1879.9166666666667,-0.062980031,0.0263879373733144,1910,0.0437158469945355,0
2019-12,2019-12-02,2019-12-31,22,1829,1922,1817,1910,1895.909090909091,18.79186523829392,1911.0,12009682,1441476,0.0437158469945355,0.0549738219895288,2200,2282,2163,2275,2222.409090909091,34.52350350663019,2273.0,2286142,170812,0.0340909090909091,0.0523076923076923,381.0,392.0,371.0,387.25,383.0238095238095,5.840539766314827,0.0170715692711753,0.0542285345384118,541.75,564.5,516.25,559.25,538.3809523809524,13.130979363612502,0.0318265682656826,0.0862762628520339,1910,0.0437158459913622,0.0340909084297695,326.5,365,1841.0377272727276,1835.71,-58.00772727,-74.29,-0.031518955,-0.040469,1899.0454545454545,1910,0.0170715700949593,0.0318265697913753,1.4054607889397914,1.4441575209812785,9.86,0.4481818181818182,15.05,0.6840909090909091,8.73,0.3968181818181818,11.213333333333331,0.5096969696969696,-16.90772727,-25.6,-14.42818182,-23.34,-13.23045455,-18.07,-14.85545455,-22.33666667,0,0,1830.636363636364,1816,10.401363636363635,19.71,0.0056418181818181,0.010737,0.0437158469945355,1871.0,0.0477235326385079,0.0347595467566394,1872.8333333333333,-0.019507187,0.0310441610504445,1883.3333333333333,0.0219368646334938,0.0269280744419218,1912,0.0010471204188482,0
2020-01,2020-01-02,2020-01-23,16,1911,1950,1906,1912,1924.1875,11.674580649142545,1916.0,4298208,652293,0.0010471204188482,0.0230125523012552,2280,2309,2257,2258,2282.9375,13.810473079031864,2264.0,985945,64019,-0.007472527,0.0230292294065544,389.75,394.0,375.25,393.5,386.32142857142856,4.039978783536938,0.0161394448030987,0.0476493011435832,559.5,592.5,545.25,579.25,564.8833333333333,10.28038469726738,0.035762181493071,0.0815709969788519,1912,0.0010471208155087,-0.007472528,358.75,346,1831.25125,1830.0,-92.93625,-82.0,-0.050752813,-0.044809,1924.1875,1912,0.0161394454170533,0.0357621810313251,1.4632337043335142,1.472045743329098,3.28,0.205,2.78,0.17375,2.3600000000000003,0.1475,2.806666666666666,0.1754166666666666,-17.425,-15.79,-15.183125,-15.26,-12.951875,-12.14,-15.18666667,-14.39666667,0,0,1842.375,1870,-11.12375,-40.0,-0.006084,-0.021858,0.0010471204188482,1884.0,0.0208222103577149,0.0337694032289552,1869.8333333333333,-0.009326425,0.0309064053668174,1887.4166666666667,0.0263016639828232,0.0268791789435509,1922,0.0052301255230124,1
2020-02,2020-02-03,2020-02-28,20,1920,1948,1900,1922,1921.55,10.15394660114714,1985.6666666666667,5733421,574401,0.0052301255230124,0.0249739854318418,2254,2281,2226,2229,2250.85,14.957043755192553,2336.5,1072164,108077,-0.012843224,0.0246747420367877,379.25,385.0,365.75,368.25,378.3157894736842,4.292954584470632,-0.064167726,0.0522742701968771,550.5,570.75,512.5,525.0,548.3157894736842,12.171472254501724,-0.093655589,0.1109523809523809,1922,0.0052301261682887,-0.012843225,329.3,307,1858.716,1851.43,-62.834,-70.57,-0.03382245,-0.038116,1921.55,1922,-0.035363457,-0.051061907,1.4492443168978124,1.4256619144602851,5.29,0.2645,5.3,0.265,1.85,0.0925,4.146666666666666,0.2073333333333333,-13.5515,-5.83,-9.863,-4.62,-7.599,-1.43,-10.33783333,-3.96,0,0,1888.9,1883,-30.184,-31.57,-0.0162634,-0.017052,0.0052301255230124,1914.6666666666667,0.0502732240437158,0.0235204468370106,1878.3333333333333,0.0272581507215392,0.0273448166986085,1895.8333333333333,0.0554640307523339,0.025696910529588,2048,0.0655567117585849,1
2020-03,2020-03-02,2020-03-31,22,1927,2062,1923,2048,1990.3181818181815,38.60839578522046,2055.3333333333335,8213948,777752,0.0655567117585849,0.067871094,2231,2287,2210,2271,2250.590909090909,13.117269935576148,2409.0,1406792,66054,0.018842530282638,0.0339057683839718,371.0,386.75,332.0,341.5,358.77272727272725,16.490240456191952,-0.072640869,0.1603221083455344,520.25,587.0,491.75,568.0,532.8636363636364,27.21625556720772,0.0819047619047619,0.167693661971831,2048,0.0655567114913302,0.018842530581121,260.27272727272725,223,1857.4018181818185,1864.29,-135.3709091,-183.71,-0.072858136,-0.098542,1992.7727272727277,2048,-0.072640869,0.0819047621303823,1.4898362159913303,1.6632503660322109,4.83,0.2195454545454545,12.21,0.5549999999999999,15.9,0.7227272727272728,10.98,0.4990909090909091,-2.670909091,4.26,-0.444545455,5.2,0.889090909090909,5.93,-0.742121212,5.13,0,0,1931.909090909091,1990,-74.50727273,-125.71,-0.040096909,-0.06743,0.0655567117585849,1960.6666666666667,0.0722513089005236,0.0360977421116594,1915.8333333333333,0.1234229292375206,0.0319867336543203,1912.8333333333333,0.1106290672451193,0.0311292060835873,2074,0.012695313,1
2020-04,2020-04-01,2020-04-30,21,2048,2109,2022,2074,2060.3809523809523,21.392700134569647,2125.0,7904330,826144,0.012695313,0.0419479267116682,2267,2475,2242,2409,2358.8571428571427,77.50631310692421,2481.5,1232147,77615,0.0607661822985468,0.0967206309672063,337.0,343.25,309.0,319.0,325.125,7.338390401457935,-0.065885798,0.1073667711598746,560.25,571.75,506.75,523.5,540.85,11.942405646752215,-0.07834507,0.1241642788920725,2074,0.0126953123450466,0.0607661817440994,298.4761904761905,335,1893.061904761905,1931.43,-167.3190476,-142.57,-0.088394238,-0.073816,2060.3809523809523,2074,-0.058760594,-0.085814582,1.66369108209196,1.641065830721003,18.66,0.8885714285714286,14.55,0.6928571428571428,11.3,0.5380952380952381,14.836666666666664,0.7065079365079364,6.192857142857143,12.62,6.308571428571428,12.08,8.036190476190475,17.76,6.8458730158888885,14.153333333333334,0,0,2012.190476190476,2026,-119.1285714,-94.57,-0.06291781,-0.048964,0.012695313,2014.6666666666667,0.0847280334728033,0.0328870631987079,1949.3333333333333,0.1073144687666844,0.0318680775862162,1926.0,0.0824634655532359,0.0297320444231166,2078,0.0019286403085825,1
2020-05,2020-05-06,2020-05-29,18,2090,2094,2013,2078,2048.0,18.272447918688144,2194.6666666666665,6905433,711962,0.0019286403085825,0.0389797882579403,2424,2441,2355,2420,2395.1666666666665,20.170595954915928,2554.0,1183371,79595,0.004566210045662,0.0355371900826446,318.0,330.75,313.25,325.5,319.6764705882353,3.176776946010824,0.0203761755485893,0.053763440860215,520.0,528.0,493.75,521.5,509.3382352941176,8.947302830528107,-0.003820439,0.0656759348034515,2078,0.0019286398097624,0.0045662097643093,347.1666666666667,342,1966.746666666667,1985.71,-81.25333333,-92.29,-0.041366444,-0.046477,2048.0,2078,0.0260047287732207,0.004333173271797,1.5934095277248297,1.6021505376344083,21.09,1.1716666666666666,16.31,0.9061111111111112,44.69,2.4827777777777778,27.36333333333333,1.520185185185185,14.289444444444444,20.76,14.068888888888887,19.79,16.151666666666667,19.46,14.836666666666666,20.00333333333333,0,0,2013.5,2050,-46.75333333,-64.29,-0.0238105,-0.032376,0.0019286403085825,2066.6666666666665,0.0811654526534859,0.034055788147537,1990.6666666666667,0.1355191256830601,0.0267503189950536,1934.9166666666667,0.054287163876205,0.0289514474898466,2090,0.0057747834456207,1
2020-06,2020-06-01,2020-06-30,20,2078,2149,2053,2090,2092.05,22.746833209320123,2264.3333333333335,8512178,695443,0.0057747834456207,0.0459330143540669,2421,2462,2381,2424,2420.9,17.976300187220247,2626.5,1359636,69492,0.0016528925619834,0.0334158415841584,325.5,354.25,317.5,350.0,329.175,5.706125517463898,0.075268817204301,0.105,520.0,529.0,475.0,492.0,499.9875,12.212072057901052,-0.056567593,0.1097560975609756,2090,0.0057747830436769,0.0016528934350634,328.85,334,2013.2855,2052.86,-78.7645,-37.14,-0.03917515,-0.018092,2092.05,2090,0.093866232588891,-0.03721259,1.5194185814000956,1.4057142857142857,105.41,5.2705,59.95,2.9975,55.25000000000001,2.7625,73.53666666666666,3.676833333333333,18.9835,21.34,20.282,22.33,21.8265,24.32,20.364,22.663333333333338,0,0,2070.55,2077,-57.2645,-24.14,-0.028459,-0.011759,0.0057747834456207,2080.6666666666665,0.020507813,0.0054560023445212,2020.6666666666667,0.094240837696335,0.0249261317836947,1946.75,0.0728952772073923,0.0284839212210957,2323,0.1114832535885168,1
2020-07,2020-07-01,2020-07-31,23,2090,2366,2076,2323,2188.260869565217,81.21980132013523,2334.0,12645995,390795,0.1114832535885168,0.1248385708136031,2420,2723,2412,2692,2539.304347826087,91.08159917079784,2699.0,2395430,75299,0.1105610561056105,0.1155274888558692,350.0,363.0,325.5,326.0,339.60227272727275,10.833056523269995,-0.068571429,0.1150306748466257,492.0,551.75,487.75,530.75,523.7272727272727,15.62810142379918,0.0787601626016261,0.1205840791333019,2323,0.1114832534044021,0.110561056585775,351.0434782608696,369,2118.446086956522,2237.14,-48.51043478,-10.86,-0.022909478,-0.004854,2166.9565217391305,2248,-0.068571428,0.0787601620474303,1.5446100613910445,1.628067484662577,84.92,3.6921739130434794,58.16,2.528695652173913,31.88,1.386086956521739,58.32,2.535652173913044,23.981739130434782,25.01,24.239565217391306,25.94,25.6504347826087,27.6,24.62391304347826,26.183333333333337,0,0,2175.695652173913,2323,-57.24956522,-85.86,-0.026623739,-0.038379,0.1114832535885168,2163.6666666666665,0.1200578592092573,0.0621708489673122,2089.1666666666665,0.2149581589958158,0.0449577927743303,1979.5,0.2036269430051813,0.0410600349439005,2262,-0.026259148,1
2020-08,2020-08-03,2020-08-31,21,2317,2329,2213,2262,2273.5714285714284,32.17230397185039,2262.0,12693880,1218279,-0.026259148,0.0512820512820512,2697,2748,2500,2571,2588.333333333333,51.77869574770433,2574.0,1804570,77132,-0.044947994,0.0964605211979774,327.5,364.25,320.0,358.25,338.1190476190476,13.426098429835012,0.0989263803680982,0.1235170969993021,525.0,560.25,488.0,551.25,518.6071428571429,20.28616699696059,0.0386245878473858,0.1310657596371882,2262,-0.026259147,-0.044947993,314.7619047619048,309,2270.203809523809,2244.29,5.632380952380952,-17.71,0.0024530476190476,-0.007891,2264.5714285714284,2262,0.0989263803312834,0.0386245892964596,1.5341424865597422,1.5387299371946963,109.07,5.1938095238095245,156.56,7.455238095238095,160.98,7.665714285714285,142.20333333333332,6.771587301587301,21.46238095238095,21.67,22.930476190476192,23.01,23.40571428571429,22.2,22.59952380952381,22.293333333333337,0,0,2248.285714285714,2219,21.91809523809524,25.29,0.0096283809523809,0.011269,-0.026259148,2225.0,0.0885466794995186,0.0720803053333177,2145.833333333333,0.1768990634755463,0.0504583787121086,2012.0833333333333,0.2089791555318012,0.0406292287810889,2468,0.0910698496905393,1
2020-09,2020-09-01,2020-09-30,22,2265,2499,2262,2468,2394.8636363636365,69.13017083358407,2451.0,19235647,1336872,0.0910698496905393,0.0960291734197731,2571,2813,2564,2759,2702.409090909091,65.9651127786204,2738.0,3016844,121899,0.0731232983274989,0.0902500906125407,356.25,382.75,351.0,378.75,366.1071428571428,6.735897967500069,0.0572226099092811,0.0838283828382838,550.0,587.0,533.25,578.0,552.297619047619,10.490358385089568,0.0485260770975055,0.092993079584775,2468,0.0910698505552667,0.0731232988783778,307.54545454545456,291,2256.9463636363635,2280.0,-137.9172727,-188.0,-0.060989182,-0.082456,2394.8636363636365,2468,0.057222609225829,0.0485260780484295,1.508874619653407,1.526072607260726,210.28,9.55818181818182,259.44,11.792727272727271,121.08,5.503636363636364,196.9333333333333,8.951515151515151,15.244545454545454,9.77,15.845454545454546,9.8,15.611363636363636,10.04,15.567121212121211,9.87,1,1,2347.409090909091,2434,-90.46272727,-154.0,-0.039925682,-0.067544,0.0910698496905393,2351.0,0.1808612440191388,0.0743368120747029,2215.833333333333,0.205078125,0.0550672541882125,2065.833333333333,0.3538123971475591,0.0434507755055332,2621,0.0619935170178282,1
2020-10,2020-10-09,2020-10-30,16,2499,2629,2495,2621,2580.5,21.39470339437632,2608.0,13809054,1314699,0.0619935170178282,0.0511255246089278,2780,2973,2780,2940,2896.3125,30.54770858837037,2926.0,2269815,137091,0.0656034795215658,0.0656462585034013,390.0,422.25,386.5,397.5,404.3125,9.868932735272518,0.0495049504950495,0.0899371069182389,600.75,638.25,587.0,598.75,613.5625,14.7001984113594,0.0358996539792386,0.0855949895615866,2621,0.061993517429705,0.0656034809369587,315.8125,319,2337.32125,2371.43,-243.17875,-249.57,-0.104121125,-0.10524,2580.5,2621,0.0271317833845288,0.0050356688051778,1.5177143612789386,1.5062893081761006,1.4400000000000002,0.09,9.77,0.610625,4.73,0.2956249999999999,5.3133333333333335,0.3320833333333333,3.115625,1.73,4.19875,2.15,4.708125,3.77,4.0075,2.5500000000000003,1,1,2546.3125,2577,-208.99125,-205.57,-0.089522563,-0.086686,0.0619935170178282,2450.333333333333,0.1282823934567369,0.0611010904992761,2307.0,0.2637415621986498,0.0551485024275169,2128.1666666666665,0.399359316604378,0.0446546855801472,2601,-0.007630675,1
